epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,190.485,1.62855,1.28322,1.63498,0.79997,0.79373,0.8599,0.39769,1.67767,0.97724,1.62388,0.001736,0.001736,0.001736
22,199.512,1.62619,1.29285,1.61764,0.79254,0.72519,0.77419,0.3657,1.96237,1.03974,1.78691,0.0017228,0.0017228,0.0017228
23,208.503,1.60873,1.24891,1.61032,0.66884,0.75546,0.70574,0.28375,1.98151,1.20593,1.86982,0.0017096,0.0017096,0.0017096
24,217.528,1.58817,1.24485,1.6192,0.83229,0.74046,0.84932,0.42768,1.69876,0.97055,1.61224,0.0016964,0.0016964,0.0016964
25,226.594,1.60914,1.26966,1.61651,0.82423,0.80153,0.86349,0.4094,1.77204,1.04103,1.69995,0.0016832,0.0016832,0.0016832
26,235.619,1.58623,1.21555,1.57327,0.76412,0.79389,0.83234,0.42007,1.74651,1.01707,1.64968,0.00167,0.00167,0.00167
27,244.626,1.59817,1.22863,1.59839,0.70435,0.82443,0.83428,0.38583,1.79207,1.10232,1.66922,0.0016568,0.0016568,0.0016568
28,253.622,1.57402,1.19879,1.57482,0.77168,0.76336,0.81894,0.38587,1.72846,1.07943,1.63423,0.0016436,0.0016436,0.0016436
29,262.624,1.58464,1.19161,1.58089,0.74685,0.81077,0.81623,0.41856,1.70004,1.08078,1.61392,0.0016304,0.0016304,0.0016304
30,271.633,1.56515,1.19278,1.58658,0.80159,0.76336,0.81027,0.38661,1.98906,1.07376,1.76981,0.0016172,0.0016172,0.0016172
31,280.625,1.54517,1.14732,1.55185,0.82077,0.83969,0.86979,0.44447,1.64257,0.91082,1.61946,0.001604,0.001604,0.001604
32,289.693,1.53057,1.13166,1.54653,0.79646,0.80153,0.8608,0.43724,1.65879,1.04336,1.60627,0.0015908,0.0015908,0.0015908
33,298.731,1.53426,1.13189,1.55792,0.85034,0.73732,0.84667,0.43959,1.60722,0.98611,1.55347,0.0015776,0.0015776,0.0015776
34,307.758,1.50768,1.11032,1.52479,0.82011,0.80044,0.8555,0.44753,1.68425,0.95014,1.57146,0.0015644,0.0015644,0.0015644
35,316.806,1.53113,1.13909,1.55316,0.80877,0.77099,0.82826,0.40667,1.69308,1.0093,1.63112,0.0015512,0.0015512,0.0015512
36,325.836,1.51375,1.12487,1.52704,0.80249,0.78626,0.8463,0.42118,1.76779,0.97959,1.61107,0.001538,0.001538,0.001538
37,334.871,1.48741,1.07119,1.50883,0.80612,0.87023,0.88214,0.45514,1.66356,0.88347,1.55637,0.0015248,0.0015248,0.0015248
38,343.956,1.4966,1.08281,1.51391,0.79456,0.73282,0.8254,0.40963,1.77667,0.97889,1.67281,0.0015116,0.0015116,0.0015116
39,352.974,1.51882,1.11577,1.53627,0.84321,0.78001,0.83147,0.38906,1.78262,1.02677,1.63428,0.0014984,0.0014984,0.0014984
40,362.019,1.48036,1.06161,1.49111,0.81938,0.76187,0.84094,0.42234,1.71411,0.95388,1.63231,0.0014852,0.0014852,0.0014852
41,371.064,1.48578,1.06137,1.50044,0.78847,0.79672,0.83589,0.40141,1.77476,1.0232,1.63058,0.001472,0.001472,0.001472
42,380.11,1.46446,1.05271,1.50075,0.84447,0.80916,0.87601,0.42142,1.82819,0.94626,1.69246,0.0014588,0.0014588,0.0014588
43,389.098,1.45997,1.06574,1.49243,0.82919,0.83206,0.87453,0.44417,1.70478,0.92861,1.63215,0.0014456,0.0014456,0.0014456
44,398.13,1.48405,1.0961,1.51748,0.8228,0.78626,0.86676,0.41835,1.68959,1.02826,1.60621,0.0014324,0.0014324,0.0014324
45,407.175,1.47296,1.07311,1.50705,0.86985,0.81679,0.89455,0.46166,1.66845,0.88242,1.56101,0.0014192,0.0014192,0.0014192
46,416.252,1.44614,1.04053,1.47859,0.85392,0.84786,0.87769,0.44082,1.68653,0.88079,1.58971,0.001406,0.001406,0.001406
47,425.262,1.42868,1.01896,1.47368,0.8326,0.83969,0.89773,0.46546,1.63206,0.87917,1.55753,0.0013928,0.0013928,0.0013928
48,434.326,1.45731,1.01898,1.47613,0.86573,0.79389,0.86239,0.41964,1.74218,0.91701,1.61387,0.0013796,0.0013796,0.0013796
49,443.378,1.41144,0.99059,1.46292,0.85435,0.80602,0.86355,0.4432,1.76324,0.99265,1.65915,0.0013664,0.0013664,0.0013664
50,452.459,1.42088,1.00275,1.46064,0.84619,0.8626,0.89609,0.45489,1.71881,0.93062,1.58819,0.0013532,0.0013532,0.0013532
51,461.478,1.41668,1.01703,1.46017,0.81734,0.75148,0.86291,0.41634,1.79078,0.98568,1.62968,0.00134,0.00134,0.00134
52,470.502,1.43545,1.00699,1.45712,0.82924,0.81552,0.87752,0.45584,1.64747,0.935,1.53855,0.0013268,0.0013268,0.0013268
53,479.536,1.40162,0.9839,1.45804,0.8826,0.8626,0.89493,0.43985,1.73421,0.87958,1.63973,0.0013136,0.0013136,0.0013136
54,488.567,1.39701,1.01482,1.4593,0.85231,0.79296,0.84869,0.45238,1.62029,0.941,1.56668,0.0013004,0.0013004,0.0013004
55,497.579,1.37417,0.94641,1.4353,0.8442,0.82727,0.87516,0.45452,1.64457,0.90475,1.55301,0.0012872,0.0012872,0.0012872
56,506.626,1.39314,0.95749,1.44668,0.83746,0.78663,0.85322,0.43718,1.73472,1.02455,1.67113,0.001274,0.001274,0.001274
57,515.637,1.36989,0.9357,1.43435,0.8277,0.80916,0.89,0.4557,1.73159,0.86999,1.61988,0.0012608,0.0012608,0.0012608
58,524.664,1.36872,0.94772,1.43415,0.88052,0.80916,0.88355,0.48471,1.65455,0.81587,1.62725,0.0012476,0.0012476,0.0012476
59,533.752,1.3789,0.94467,1.44133,0.87033,0.80153,0.90983,0.45612,1.75929,0.8339,1.64233,0.0012344,0.0012344,0.0012344
60,542.766,1.34203,0.91992,1.40876,0.86508,0.83208,0.8882,0.47154,1.66048,0.86888,1.59144,0.0012212,0.0012212,0.0012212
61,551.779,1.36095,0.93887,1.4134,0.80582,0.85532,0.877,0.42606,1.74876,0.8954,1.6328,0.001208,0.001208,0.001208
62,560.805,1.35327,0.92655,1.42216,0.86536,0.83408,0.91362,0.46737,1.70933,0.87117,1.6111,0.0011948,0.0011948,0.0011948
63,569.816,1.35064,0.91324,1.42033,0.8664,0.78626,0.87665,0.45586,1.70542,0.90098,1.60012,0.0011816,0.0011816,0.0011816
64,578.849,1.35198,0.91976,1.40924,0.85924,0.79389,0.88658,0.46019,1.75145,0.87661,1.62822,0.0011684,0.0011684,0.0011684
65,587.886,1.35789,0.90445,1.41272,0.8242,0.79389,0.86836,0.42142,1.86696,0.86975,1.68654,0.0011552,0.0011552,0.0011552
66,596.928,1.32026,0.89597,1.38872,0.85632,0.77342,0.87121,0.45241,1.74254,0.92591,1.64383,0.001142,0.001142,0.001142
67,605.997,1.35048,0.91122,1.41568,0.84375,0.78321,0.86725,0.46886,1.56623,0.91377,1.55578,0.0011288,0.0011288,0.0011288
68,615.032,1.33544,0.91411,1.39026,0.84266,0.81764,0.89295,0.45105,1.65295,0.86112,1.60692,0.0011156,0.0011156,0.0011156
69,624.075,1.30344,0.88514,1.3825,0.81707,0.79389,0.84519,0.41044,1.89468,0.88762,1.75305,0.0011024,0.0011024,0.0011024
70,633.1,1.30688,0.88447,1.37935,0.83774,0.82765,0.877,0.46129,1.70325,0.83442,1.63497,0.0010892,0.0010892,0.0010892
71,642.106,1.29513,0.86792,1.36609,0.8294,0.80153,0.86967,0.43017,1.77874,0.94605,1.69935,0.001076,0.001076,0.001076
72,651.133,1.28264,0.86242,1.37059,0.83109,0.75123,0.8267,0.42897,1.77516,0.89172,1.66834,0.0010628,0.0010628,0.0010628
73,660.165,1.29748,0.85719,1.37789,0.83879,0.74809,0.85871,0.4402,1.73952,0.87885,1.64596,0.0010496,0.0010496,0.0010496
74,669.195,1.26687,0.83178,1.35681,0.8603,0.79918,0.87005,0.45551,1.66494,0.82087,1.59733,0.0010364,0.0010364,0.0010364
75,678.231,1.28891,0.84484,1.36171,0.77573,0.80916,0.85812,0.40677,1.88888,0.99446,1.75815,0.0010232,0.0010232,0.0010232
76,687.267,1.28105,0.86889,1.37401,0.85294,0.79698,0.85723,0.42971,1.79923,0.87189,1.65652,0.00101,0.00101,0.00101
77,696.289,1.26835,0.83766,1.36054,0.8631,0.77002,0.86691,0.45711,1.71713,0.84906,1.64398,0.0009968,0.0009968,0.0009968
78,705.309,1.27309,0.843,1.36337,0.7525,0.83555,0.84394,0.43871,1.65949,0.85695,1.61443,0.0009836,0.0009836,0.0009836
79,714.372,1.25011,0.83517,1.35089,0.82622,0.82443,0.87362,0.42087,1.90896,0.90548,1.7448,0.0009704,0.0009704,0.0009704
80,723.412,1.26742,0.84691,1.35862,0.83432,0.76885,0.86305,0.45138,1.75175,0.84537,1.60872,0.0009572,0.0009572,0.0009572
81,732.448,1.24095,0.82199,1.3283,0.85659,0.80916,0.87339,0.45529,1.68502,0.80727,1.58763,0.000944,0.000944,0.000944
82,741.487,1.24079,0.80066,1.33585,0.73204,0.81334,0.84144,0.44189,1.72182,0.89211,1.61642,0.0009308,0.0009308,0.0009308
83,750.496,1.24913,0.818,1.33868,0.80974,0.81225,0.84727,0.42503,1.80676,0.91051,1.70643,0.0009176,0.0009176,0.0009176
84,759.533,1.2481,0.8119,1.32794,0.9163,0.79389,0.90112,0.44846,1.75674,0.83966,1.62547,0.0009044,0.0009044,0.0009044
85,768.559,1.23566,0.8169,1.33139,0.84329,0.83969,0.88167,0.45312,1.72994,0.8823,1.64038,0.0008912,0.0008912,0.0008912
86,777.581,1.20815,0.79476,1.31365,0.85598,0.80916,0.86072,0.45541,1.72283,0.89387,1.60592,0.000878,0.000878,0.000878
87,786.608,1.22383,0.77953,1.31946,0.74095,0.82971,0.85981,0.42535,1.86093,0.95494,1.71344,0.0008648,0.0008648,0.0008648
88,795.63,1.18244,0.76515,1.29708,0.85998,0.81679,0.88975,0.44401,1.77415,0.85237,1.6476,0.0008516,0.0008516,0.0008516
89,804.67,1.20988,0.75577,1.30265,0.8649,0.78196,0.8543,0.46642,1.69109,0.86112,1.61735,0.0008384,0.0008384,0.0008384
90,813.7,1.17819,0.76308,1.29337,0.88785,0.78626,0.89164,0.44639,1.78415,0.87458,1.65719,0.0008252,0.0008252,0.0008252
91,822.729,1.19321,0.79022,1.29736,0.8268,0.80153,0.8752,0.43998,1.8282,0.86758,1.68787,0.000812,0.000812,0.000812
92,831.769,1.15907,0.75201,1.28566,0.83876,0.78626,0.85275,0.43482,1.83078,0.85935,1.67608,0.0007988,0.0007988,0.0007988
93,840.78,1.17188,0.75994,1.27726,0.83086,0.78748,0.8542,0.42789,1.87815,0.86238,1.71295,0.0007856,0.0007856,0.0007856
94,849.844,1.16434,0.75965,1.28058,0.78926,0.79389,0.85559,0.4417,1.75459,0.91205,1.65526,0.0007724,0.0007724,0.0007724
95,858.899,1.18147,0.77771,1.29527,0.8885,0.79081,0.88279,0.42548,1.92803,0.91534,1.74944,0.0007592,0.0007592,0.0007592
96,867.952,1.14743,0.74669,1.26529,0.87371,0.79215,0.88158,0.45551,1.84577,0.86249,1.72053,0.000746,0.000746,0.000746
97,876.964,1.1683,0.73914,1.27739,0.86566,0.78626,0.89049,0.45159,1.77636,0.83208,1.62419,0.0007328,0.0007328,0.0007328
98,886.009,1.15735,0.74255,1.27762,0.86622,0.74141,0.86768,0.43728,1.8653,0.92308,1.71906,0.0007196,0.0007196,0.0007196
99,895.062,1.1502,0.7383,1.26318,0.89682,0.79622,0.89862,0.45378,1.85305,0.84287,1.72668,0.0007064,0.0007064,0.0007064
100,904.096,1.11812,0.71882,1.25452,0.87627,0.76336,0.86894,0.42517,1.86668,0.89823,1.73375,0.0006932,0.0006932,0.0006932
101,913.16,1.1553,0.77089,1.28594,0.83889,0.79497,0.86103,0.44326,1.79955,0.89683,1.66634,0.00068,0.00068,0.00068
102,922.216,1.11823,0.73947,1.26332,0.85193,0.77863,0.84703,0.43626,1.86124,0.92659,1.75236,0.0006668,0.0006668,0.0006668
103,931.266,1.11124,0.71832,1.25181,0.91722,0.75573,0.87902,0.44557,1.83441,0.89821,1.70608,0.0006536,0.0006536,0.0006536
104,940.323,1.10345,0.70752,1.24288,0.78055,0.81679,0.83458,0.40402,1.89103,0.93719,1.7638,0.0006404,0.0006404,0.0006404
105,949.351,1.10828,0.69356,1.25192,0.73821,0.81679,0.83106,0.42218,1.8423,0.92548,1.69447,0.0006272,0.0006272,0.0006272
106,958.392,1.09893,0.6946,1.24126,0.85874,0.78626,0.87743,0.43719,1.84781,0.92506,1.70556,0.000614,0.000614,0.000614
107,967.438,1.09913,0.70812,1.23584,0.88084,0.78999,0.89291,0.44153,1.85984,0.90942,1.72615,0.0006008,0.0006008,0.0006008
108,976.469,1.09604,0.67912,1.22697,0.89111,0.81214,0.89992,0.44562,1.81639,0.8536,1.71817,0.0005876,0.0005876,0.0005876
109,985.489,1.07754,0.67388,1.22188,0.78607,0.8415,0.86789,0.43217,1.85857,0.88078,1.73607,0.0005744,0.0005744,0.0005744
110,994.532,1.10962,0.68509,1.2372,0.86202,0.76307,0.85998,0.42834,1.91071,0.89663,1.74434,0.0005612,0.0005612,0.0005612
111,1003.56,1.06968,0.67805,1.22436,0.86287,0.82443,0.8747,0.43239,1.87849,0.89542,1.75007,0.000548,0.000548,0.000548
112,1012.59,1.08004,0.69271,1.23611,0.84967,0.81978,0.86198,0.43588,1.80349,0.83757,1.70591,0.0005348,0.0005348,0.0005348
113,1021.63,1.04126,0.66368,1.20281,0.85728,0.82443,0.89881,0.44466,1.82222,0.87182,1.72964,0.0005216,0.0005216,0.0005216
114,1030.67,1.0728,0.67759,1.2188,0.83352,0.77099,0.84543,0.42791,1.8533,0.89311,1.71907,0.0005084,0.0005084,0.0005084
115,1039.72,1.05942,0.6742,1.21507,0.90811,0.75443,0.85655,0.41809,1.92655,0.87879,1.78611,0.0004952,0.0004952,0.0004952
116,1048.75,1.04608,0.65731,1.20938,0.78831,0.85283,0.88312,0.43098,1.8976,0.89656,1.79082,0.000482,0.000482,0.000482
117,1057.79,1.02777,0.65249,1.19312,0.86529,0.77099,0.87119,0.44255,1.84883,0.93626,1.72432,0.0004688,0.0004688,0.0004688
118,1066.83,1.04027,0.65461,1.20292,0.88623,0.81679,0.88807,0.42088,1.93136,0.84812,1.79091,0.0004556,0.0004556,0.0004556
119,1075.89,1.04004,0.65852,1.18962,0.83773,0.78818,0.87809,0.44712,1.90335,0.94315,1.76056,0.0004424,0.0004424,0.0004424
120,1084.96,1.02913,0.6382,1.19669,0.8121,0.83969,0.88799,0.46451,1.8354,0.8553,1.72739,0.0004292,0.0004292,0.0004292
121,1094.01,1.01574,0.64512,1.1852,0.84854,0.76336,0.86923,0.44176,1.87298,0.93843,1.72645,0.000416,0.000416,0.000416
122,1103.05,1.00124,0.64486,1.18324,0.84337,0.74809,0.84159,0.44056,1.85144,0.92628,1.74258,0.0004028,0.0004028,0.0004028
123,1112.13,1.0072,0.63237,1.17784,0.86562,0.78679,0.88667,0.44375,1.84675,0.85522,1.71843,0.0003896,0.0003896,0.0003896
124,1121.19,1.00684,0.62843,1.19042,0.8833,0.78626,0.87085,0.43933,1.85592,0.83768,1.74862,0.0003764,0.0003764,0.0003764
125,1130.26,1.0067,0.63151,1.1894,0.79642,0.8362,0.88464,0.44135,1.8929,0.85444,1.77928,0.0003632,0.0003632,0.0003632
126,1139.31,1.0146,0.64501,1.18991,0.82567,0.79389,0.87388,0.43424,1.85849,0.92382,1.7245,0.00035,0.00035,0.00035
127,1148.41,0.98001,0.62064,1.16541,0.83253,0.76336,0.85104,0.42812,1.8948,0.94106,1.78534,0.0003368,0.0003368,0.0003368
128,1157.43,1.00038,0.63773,1.189,0.81953,0.80916,0.87854,0.4242,1.96307,0.91497,1.83558,0.0003236,0.0003236,0.0003236
129,1166.48,0.97785,0.61385,1.16924,0.84981,0.75573,0.87825,0.44394,1.90696,0.87127,1.78985,0.0003104,0.0003104,0.0003104
130,1175.55,1.00359,0.63264,1.18331,0.81837,0.79108,0.86178,0.42762,1.98537,0.90316,1.82629,0.0002972,0.0002972,0.0002972
131,1184.57,0.9726,0.62212,1.16455,0.83573,0.77671,0.87104,0.43087,1.89902,0.92248,1.79753,0.000284,0.000284,0.000284
132,1193.59,0.96765,0.61118,1.15862,0.85274,0.78626,0.88507,0.42786,1.8858,0.8979,1.81013,0.0002708,0.0002708,0.0002708
133,1202.62,0.96301,0.60451,1.16022,0.86504,0.76336,0.87697,0.42797,1.91487,0.92464,1.80832,0.0002576,0.0002576,0.0002576
134,1211.64,0.96249,0.58812,1.15629,0.8419,0.813,0.87242,0.41822,1.89201,0.98108,1.80008,0.0002444,0.0002444,0.0002444
135,1220.65,0.95644,0.59795,1.15553,0.83308,0.80006,0.87931,0.45123,1.8249,0.83503,1.72669,0.0002312,0.0002312,0.0002312
136,1229.66,0.94722,0.59554,1.15091,0.7804,0.80916,0.86775,0.42842,1.92944,0.91775,1.79169,0.000218,0.000218,0.000218
137,1238.74,0.94061,0.5902,1.14375,0.85425,0.78626,0.87097,0.43454,1.91843,0.83067,1.82303,0.0002048,0.0002048,0.0002048
138,1247.78,0.93664,0.59471,1.14647,0.86945,0.74809,0.87242,0.43559,1.90472,0.88125,1.79874,0.0001916,0.0001916,0.0001916
139,1256.81,0.92925,0.60118,1.14685,0.84823,0.74809,0.86622,0.43421,1.91083,0.88637,1.79954,0.0001784,0.0001784,0.0001784
140,1265.83,0.93534,0.59019,1.14968,0.80676,0.83206,0.89,0.44059,1.8788,0.84807,1.79228,0.0001652,0.0001652,0.0001652
141,1275.23,0.93934,0.54431,1.1572,0.82498,0.76336,0.86139,0.42957,1.8611,0.8781,1.80862,0.000152,0.000152,0.000152
142,1284.23,0.89849,0.5091,1.12592,0.81947,0.83164,0.87614,0.44439,1.8982,0.85978,1.84189,0.0001388,0.0001388,0.0001388
143,1293.2,0.8825,0.50571,1.12487,0.87487,0.77863,0.87804,0.43665,1.91263,0.88067,1.86162,0.0001256,0.0001256,0.0001256
144,1302.17,0.90002,0.51299,1.12556,0.8793,0.77857,0.8745,0.4315,1.89886,0.91997,1.83657,0.0001124,0.0001124,0.0001124
145,1311.1,0.86887,0.49098,1.10825,0.81057,0.80153,0.87644,0.42567,1.90707,0.91927,1.85507,9.92e-05,9.92e-05,9.92e-05
146,1320.06,0.86583,0.48407,1.10588,0.84825,0.76807,0.86759,0.42304,1.88427,0.89655,1.84293,8.6e-05,8.6e-05,8.6e-05
147,1329.02,0.85197,0.48016,1.09449,0.85376,0.77863,0.86808,0.4261,1.9152,0.91253,1.86145,7.28e-05,7.28e-05,7.28e-05
148,1337.96,0.84744,0.47962,1.09417,0.82421,0.78743,0.8636,0.41932,1.93813,0.88549,1.87387,5.96e-05,5.96e-05,5.96e-05
149,1346.92,0.84597,0.489,1.09821,0.80356,0.82443,0.86723,0.42391,1.92578,0.88028,1.87158,4.64e-05,4.64e-05,4.64e-05
150,1355.88,0.85996,0.48101,1.10537,0.7917,0.82443,0.85883,0.42412,1.92756,0.88623,1.87896,3.32e-05,3.32e-05,3.32e-05
