epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,15.1754,2.85628,15.2421,1.0932,0,0,0,0,2.38425,10.5319,1.50473,0.000618875,0.000618875,0.000618875
53,15.4493,3.63333,16.9966,1.2625,0,0,0,0,2.38425,10.5319,1.50473,0.0006065,0.0006065,0.0006065
54,15.7328,3.71652,23.1004,1.32524,0,0,0,0,2.87412,12.2583,1.60913,0.000594125,0.000594125,0.000594125
55,16.0018,3.20953,15.4393,1.32291,0,0,0,0,2.87412,12.2583,1.60913,0.00058175,0.00058175,0.00058175
56,16.2767,3.53199,19.2628,1.31062,0,0,0,0,2.86218,12.5929,1.59139,0.000569375,0.000569375,0.000569375
57,16.5324,3.07029,27.0203,1.1625,0,0,0,0,2.86218,12.5929,1.59139,0.000557,0.000557,0.000557
58,16.808,3.63355,24.9328,1.25846,0,0,0,0,2.63261,11.0738,1.53007,0.000544625,0.000544625,0.000544625
59,17.08,3.53026,16.4665,1.37913,0,0,0,0,2.63261,11.0738,1.53007,0.00053225,0.00053225,0.00053225
60,17.3624,3.23658,11.5903,1.21753,0,0,0,0,2.44004,10.0445,1.46194,0.000519875,0.000519875,0.000519875
61,17.6421,3.36416,15.5413,1.31687,0,0,0,0,2.44004,10.0445,1.46194,0.0005075,0.0005075,0.0005075
62,17.9273,3.3139,28.7941,1.17353,0,0,0,0,2.44757,10.1367,1.43433,0.000495125,0.000495125,0.000495125
63,18.2024,2.83795,26.6899,1.15233,0,0,0,0,2.44757,10.1367,1.43433,0.00048275,0.00048275,0.00048275
64,18.4865,3.44436,14.5113,1.35958,0,0,0,0,2.44971,10.3782,1.40181,0.000470375,0.000470375,0.000470375
65,18.7594,3.76556,17.5672,1.21785,0,0,0,0,2.44971,10.3782,1.40181,0.000458,0.000458,0.000458
66,19.0459,2.65895,16.6259,1.13431,0.00234,0.5,0.00275,0.00027,2.42878,10.4522,1.38018,0.000445625,0.000445625,0.000445625
67,19.321,3.03268,14.3724,1.08451,0.00234,0.5,0.00275,0.00027,2.42878,10.4522,1.38018,0.00043325,0.00043325,0.00043325
68,19.6036,2.98906,21.0691,1.22329,0.00253,0.5,0.00777,0.00078,2.36816,10.0912,1.36,0.000420875,0.000420875,0.000420875
69,19.8766,3.26691,20.4561,1.27467,0.00253,0.5,0.00777,0.00078,2.36816,10.0912,1.36,0.0004085,0.0004085,0.0004085
70,20.1606,3.20957,17.5343,1.32542,0.00262,0.5,0.01082,0.00108,2.32333,9.6351,1.34295,0.000396125,0.000396125,0.000396125
71,20.4341,2.90692,33.6908,1.18917,0.00262,0.5,0.01082,0.00108,2.32333,9.6351,1.34295,0.00038375,0.00038375,0.00038375
72,20.7182,3.23196,23.0583,1.20094,0.00292,0.5,0.01244,0.00124,2.35821,9.31798,1.33541,0.000371375,0.000371375,0.000371375
73,20.9929,3.27803,17.2142,1.24421,0.00292,0.5,0.01244,0.00124,2.35821,9.31798,1.33541,0.000359,0.000359,0.000359
74,21.2726,2.85801,12.4606,1.20099,0.00299,0.5,0.01244,0.00249,2.38694,8.81332,1.32864,0.000346625,0.000346625,0.000346625
75,21.5333,3.23567,14.7858,1.25735,0.00299,0.5,0.01244,0.00249,2.38694,8.81332,1.32864,0.00033425,0.00033425,0.00033425
76,21.8064,2.88692,13.1132,1.19069,0.0034,0.5,0.04523,0.00905,2.40862,8.35528,1.33764,0.000321875,0.000321875,0.000321875
77,22.0836,2.07791,34.141,0.63368,0.0034,0.5,0.04523,0.00905,2.40862,8.35528,1.33764,0.0003095,0.0003095,0.0003095
78,22.3661,2.96148,18.0277,1.20075,0.00362,0.5,0.07107,0.01421,2.48527,7.98364,1.34132,0.000297125,0.000297125,0.000297125
79,22.6393,4.03821,25.4789,1.39265,0.00362,0.5,0.07107,0.01421,2.48527,7.98364,1.34132,0.00028475,0.00028475,0.00028475
80,22.9238,3.03872,14.3005,1.39725,0.00368,0.5,0.07107,0.01001,2.44915,7.65652,1.33486,0.000272375,0.000272375,0.000272375
81,23.1747,3.0514,15.2222,1.14585,0.00368,0.5,0.07107,0.01001,2.44915,7.65652,1.33486,0.00026,0.00026,0.00026
82,23.4338,2.85558,18.4288,1.14704,0.0037,0.5,0.07107,0.02282,2.43782,7.31071,1.33129,0.000247625,0.000247625,0.000247625
83,23.6904,3.56221,13.9874,1.42455,0.0037,0.5,0.07107,0.02282,2.43782,7.31071,1.33129,0.00023525,0.00023525,0.00023525
84,23.9591,2.73695,12.7846,1.15365,0.0034,0.5,0.08292,0.03213,2.33586,6.77788,1.31726,0.000222875,0.000222875,0.000222875
85,24.2168,3.46074,17.7477,1.12519,0.0034,0.5,0.08292,0.03213,2.33586,6.77788,1.31726,0.0002105,0.0002105,0.0002105
86,24.4861,2.70966,13.3616,1.04314,0.00365,0.5,0.12437,0.03109,2.40859,6.31482,1.31577,0.000198125,0.000198125,0.000198125
87,24.7426,3.1085,19.2842,1.0882,0.00365,0.5,0.12437,0.03109,2.40859,6.31482,1.31577,0.00018575,0.00018575,0.00018575
88,25.0103,2.77255,20.2675,1.00465,0.00379,0.5,0.02926,0.01756,2.42974,6.14332,1.30231,0.000173375,0.000173375,0.000173375
89,25.2599,2.84444,13.5319,1.1193,0.00379,0.5,0.02926,0.01756,2.42974,6.14332,1.30231,0.000161,0.000161,0.000161
90,25.5219,3.59469,24.4077,1.28006,0.00379,0.5,0.03109,0.01866,2.42429,5.93928,1.30108,0.000148625,0.000148625,0.000148625
91,26.1132,1.96443,39.3232,0.95638,0.00379,0.5,0.03109,0.01866,2.42429,5.93928,1.30108,0.00013625,0.00013625,0.00013625
92,26.4018,1.88068,34.5641,0.87582,0.00379,0.5,0.03109,0.02177,2.40856,5.83469,1.30048,0.000123875,0.000123875,0.000123875
93,26.6543,2.01187,37.3573,0.69768,0.00379,0.5,0.03109,0.02177,2.40856,5.83469,1.30048,0.0001115,0.0001115,0.0001115
94,26.9142,2.99053,38.331,1.02125,0.00385,0.5,0.03109,0.02177,2.49746,5.77985,1.30632,9.9125e-05,9.9125e-05,9.9125e-05
95,27.1634,2.90772,32.4609,0.75936,0.00385,0.5,0.03109,0.02177,2.49746,5.77985,1.30632,8.675e-05,8.675e-05,8.675e-05
96,27.4233,2.53761,30.0843,0.95934,0.00388,0.5,0.03317,0.02322,2.56071,5.84249,1.31148,7.4375e-05,7.4375e-05,7.4375e-05
97,27.6701,2.60589,35.0656,0.8714,0.00388,0.5,0.03317,0.02322,2.56071,5.84249,1.31148,6.2e-05,6.2e-05,6.2e-05
98,27.9294,2.44825,43.6375,0.65173,0.00376,0.5,0.03317,0.02322,2.55214,5.75708,1.31816,4.9625e-05,4.9625e-05,4.9625e-05
99,28.183,1.9009,55.7086,0.68104,0.00376,0.5,0.03317,0.02322,2.55214,5.75708,1.31816,3.725e-05,3.725e-05,3.725e-05
100,28.4562,2.39289,35.2929,0.85113,0.00385,0.5,0.03317,0.02322,2.56556,5.87939,1.31695,2.4875e-05,2.4875e-05,2.4875e-05
