epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,69.1532,1.3577,0.66196,0.94323,0.9897,0.98719,0.99287,0.52707,1.33244,0.65242,1.33924,0.001604,0.001604,0.001604
32,71.3591,1.36453,0.66366,0.9415,0.98728,0.9863,0.98692,0.51779,1.31204,0.69947,1.3133,0.0015908,0.0015908,0.0015908
33,73.538,1.36032,0.66196,0.97214,0.98175,0.98288,0.98344,0.49474,1.30947,0.6817,1.17537,0.0015776,0.0015776,0.0015776
34,75.754,1.29875,0.63098,0.93965,0.95931,0.9726,0.97651,0.51514,1.31541,0.68428,1.17889,0.0015644,0.0015644,0.0015644
35,77.9888,1.40211,0.66983,0.96063,1,0.94139,0.96056,0.49455,1.35132,0.66976,1.14278,0.0015512,0.0015512,0.0015512
36,80.3177,1.35069,0.65226,0.94149,0.98586,0.95509,0.97588,0.49887,1.25931,0.55505,1.09475,0.001538,0.001538,0.001538
37,82.569,1.2901,0.63422,0.90408,0.98297,0.98973,0.99181,0.5365,1.14956,0.55418,1.04481,0.0015248,0.0015248,0.0015248
38,84.784,1.34596,0.66477,0.95786,0.98234,0.98288,0.99011,0.5315,1.19993,0.57501,1.11417,0.0015116,0.0015116,0.0015116
39,87.0738,1.30084,0.61523,0.92761,0.99067,0.98973,0.99411,0.49953,1.35644,0.59479,1.15211,0.0014984,0.0014984,0.0014984
40,89.5934,1.28513,0.62057,0.95569,0.99242,0.9863,0.99386,0.54848,1.28484,0.55146,1.14835,0.0014852,0.0014852,0.0014852
41,92.0981,1.23521,0.59974,0.92481,0.99625,0.98973,0.99451,0.56344,1.26704,0.53316,1.13089,0.001472,0.001472,0.001472
42,94.5526,1.20611,0.60009,0.93493,0.98876,0.9863,0.99142,0.52614,1.35424,0.67068,1.16202,0.0014588,0.0014588,0.0014588
43,96.8471,1.31028,0.63685,0.94436,0.99611,0.98973,0.99401,0.57027,1.27032,0.66624,1.16624,0.0014456,0.0014456,0.0014456
44,99.1412,1.23169,0.59396,0.92136,0.98252,0.9863,0.98961,0.51585,1.41116,0.73099,1.26138,0.0014324,0.0014324,0.0014324
45,101.397,1.24379,0.61396,0.93039,0.98244,0.9863,0.99081,0.50193,1.46554,0.85949,1.32198,0.0014192,0.0014192,0.0014192
46,103.62,1.17167,0.57468,0.91252,0.9762,0.98312,0.98997,0.52644,1.24498,0.64296,1.19521,0.001406,0.001406,0.001406
47,105.834,1.20544,0.60235,0.93028,0.98935,0.9863,0.99036,0.54649,1.22174,0.5436,1.15051,0.0013928,0.0013928,0.0013928
48,108.098,1.25549,0.61471,0.94077,0.99164,0.9863,0.99417,0.53689,1.27663,0.5487,1.15203,0.0013796,0.0013796,0.0013796
49,110.34,1.23452,0.58726,0.92537,0.97577,0.9863,0.99253,0.56135,1.2428,0.55813,1.16474,0.0013664,0.0013664,0.0013664
50,112.639,1.22344,0.61842,0.94282,0.9794,0.97674,0.99328,0.55086,1.2622,0.57682,1.14595,0.0013532,0.0013532,0.0013532
51,114.899,1.21892,0.60086,0.94338,0.98629,0.98522,0.98659,0.5542,1.22917,0.53196,1.13816,0.00134,0.00134,0.00134
52,117.33,1.22977,0.58505,0.93368,0.98956,0.98973,0.99459,0.59754,1.16372,0.50688,1.14041,0.0013268,0.0013268,0.0013268
53,119.804,1.24982,0.61728,0.94442,0.99226,0.98973,0.99476,0.55742,1.21593,0.51803,1.09328,0.0013136,0.0013136,0.0013136
54,122.053,1.21362,0.61513,0.92805,0.98998,0.98973,0.99476,0.57457,1.17702,0.53819,1.07559,0.0013004,0.0013004,0.0013004
55,124.26,1.23319,0.60251,0.93016,0.98621,0.98973,0.98783,0.55551,1.24965,0.54725,1.07494,0.0012872,0.0012872,0.0012872
56,126.471,1.23642,0.60049,0.91807,0.96653,0.98882,0.99232,0.57748,1.2283,0.52999,1.12034,0.001274,0.001274,0.001274
57,128.76,1.13875,0.55749,0.90843,0.97899,0.99315,0.99445,0.58281,1.21199,0.52323,1.15737,0.0012608,0.0012608,0.0012608
58,131.057,1.17314,0.59761,0.91951,0.99653,0.98368,0.9946,0.59041,1.22775,0.53819,1.17001,0.0012476,0.0012476,0.0012476
59,133.331,1.10267,0.54357,0.90471,0.97457,0.9726,0.98485,0.58033,1.24364,0.58614,1.21688,0.0012344,0.0012344,0.0012344
60,135.564,1.16158,0.58234,0.93222,0.9897,0.9876,0.99294,0.58404,1.31748,0.56456,1.27208,0.0012212,0.0012212,0.0012212
61,137.789,1.14662,0.56963,0.89205,0.99517,0.98973,0.99486,0.61142,1.3334,0.62922,1.31704,0.001208,0.001208,0.001208
62,140.021,1.13339,0.58506,0.91376,0.99314,0.99213,0.99493,0.59309,1.36225,0.63959,1.2996,0.0011948,0.0011948,0.0011948
63,142.238,1.16591,0.57009,0.90732,0.99312,0.98837,0.99476,0.60302,1.31146,0.62369,1.23993,0.0011816,0.0011816,0.0011816
64,144.432,1.14533,0.55833,0.90244,0.98756,0.99315,0.99476,0.58592,1.20494,0.61636,1.15214,0.0011684,0.0011684,0.0011684
65,146.64,1.17873,0.56867,0.91725,0.98919,0.98973,0.99427,0.60386,1.1744,0.60143,1.16774,0.0011552,0.0011552,0.0011552
66,148.857,1.19991,0.57692,0.91265,0.99203,0.98973,0.99459,0.57954,1.23257,0.57412,1.1889,0.001142,0.001142,0.001142
67,151.059,1.18866,0.59082,0.90836,0.99256,0.98973,0.99202,0.60996,1.23364,0.55241,1.19021,0.0011288,0.0011288,0.0011288
68,153.265,1.1546,0.56227,0.88902,0.99092,0.98973,0.98946,0.59316,1.32,0.56852,1.25392,0.0011156,0.0011156,0.0011156
69,155.559,1.10777,0.54136,0.8976,0.98976,0.99275,0.99469,0.60398,1.30013,0.57334,1.27414,0.0011024,0.0011024,0.0011024
70,157.798,1.10596,0.53779,0.89304,0.98976,0.99264,0.99476,0.58484,1.2641,0.495,1.20553,0.0010892,0.0010892,0.0010892
71,160.04,1.06912,0.54533,0.91628,0.99156,0.98973,0.99423,0.60398,1.15125,0.50316,1.08604,0.001076,0.001076,0.001076
72,162.263,1.02757,0.50713,0.88524,0.99174,0.98973,0.99438,0.61671,1.17442,0.53095,1.10853,0.0010628,0.0010628,0.0010628
73,164.5,1.07465,0.53771,0.88788,0.99587,0.98973,0.99435,0.59484,1.29934,0.56141,1.20726,0.0010496,0.0010496,0.0010496
74,166.7,1.12367,0.54593,0.89167,0.99818,0.99315,0.995,0.59115,1.32102,0.55762,1.27464,0.0010364,0.0010364,0.0010364
75,168.986,1.07575,0.53626,0.90458,0.99602,0.99315,0.99493,0.58384,1.33101,0.54299,1.27487,0.0010232,0.0010232,0.0010232
76,171.259,1.13495,0.54309,0.90241,0.9923,0.99315,0.99448,0.60768,1.23989,0.57285,1.20439,0.00101,0.00101,0.00101
77,173.542,1.06296,0.5308,0.87654,0.98831,0.98973,0.98841,0.5907,1.2167,0.54671,1.09282,0.0009968,0.0009968,0.0009968
78,175.777,1.14043,0.56536,0.90926,0.99263,0.98973,0.98918,0.61219,1.19363,0.53222,1.07012,0.0009836,0.0009836,0.0009836
79,178.164,1.13803,0.5769,0.92329,0.98632,0.98741,0.994,0.59091,1.20434,0.5459,1.0664,0.0009704,0.0009704,0.0009704
80,180.601,1.11955,0.54371,0.88003,0.99067,0.98973,0.99472,0.59961,1.19076,0.57007,1.08727,0.0009572,0.0009572,0.0009572
81,183.053,1.09606,0.53366,0.89726,0.99312,0.98869,0.99286,0.57539,1.20943,0.60576,1.12862,0.000944,0.000944,0.000944
82,185.463,1.0145,0.50592,0.88724,0.98929,0.98973,0.99409,0.61366,1.18406,0.59173,1.13481,0.0009308,0.0009308,0.0009308
83,187.703,1.05825,0.52359,0.89687,0.98972,0.98944,0.99313,0.58415,1.21872,0.56306,1.14353,0.0009176,0.0009176,0.0009176
84,190.058,1.03276,0.51921,0.89891,0.9897,0.98765,0.99363,0.61796,1.19688,0.5361,1.16988,0.0009044,0.0009044,0.0009044
85,192.367,1.01125,0.50436,0.89705,0.99311,0.98786,0.9933,0.58366,1.25731,0.51778,1.187,0.0008912,0.0008912,0.0008912
86,194.618,1.14747,0.55856,0.91892,0.9887,0.98973,0.99343,0.5953,1.24163,0.49243,1.13822,0.000878,0.000878,0.000878
87,196.845,1.09496,0.54786,0.89311,0.98628,0.98474,0.99311,0.58802,1.22731,0.50175,1.12062,0.0008648,0.0008648,0.0008648
88,199.065,1.09038,0.53289,0.8853,0.98251,0.98973,0.98845,0.59874,1.19203,0.49955,1.10986,0.0008516,0.0008516,0.0008516
89,201.282,1.07275,0.53689,0.90604,0.98095,0.98288,0.9884,0.6052,1.20047,0.51127,1.13632,0.0008384,0.0008384,0.0008384
90,203.574,1.02054,0.504,0.8829,0.98425,0.98288,0.98821,0.59984,1.22433,0.49855,1.10322,0.0008252,0.0008252,0.0008252
91,205.833,1.07056,0.53963,0.91076,0.98611,0.9725,0.99215,0.62831,1.21756,0.52123,1.11064,0.000812,0.000812,0.000812
92,208.21,0.99643,0.50674,0.86195,0.98197,0.98973,0.99338,0.60588,1.28303,0.56046,1.12981,0.0007988,0.0007988,0.0007988
93,210.561,1.03956,0.51469,0.90055,0.98214,0.99315,0.99419,0.60361,1.26743,0.53834,1.17304,0.0007856,0.0007856,0.0007856
94,213.005,1.01408,0.49898,0.87247,0.98124,0.98973,0.99184,0.59685,1.25015,0.50254,1.16141,0.0007724,0.0007724,0.0007724
95,215.353,1.07535,0.51169,0.88896,0.98541,0.99315,0.99376,0.6184,1.22045,0.52159,1.15954,0.0007592,0.0007592,0.0007592
96,217.575,1.01436,0.51542,0.88346,0.98222,0.9863,0.98566,0.61759,1.25056,0.53684,1.14274,0.000746,0.000746,0.000746
97,219.801,1.06267,0.50574,0.88872,0.98525,0.98973,0.99275,0.63834,1.30474,0.56352,1.22113,0.0007328,0.0007328,0.0007328
98,222.092,1.01347,0.52269,0.89365,0.98871,0.98973,0.98964,0.6194,1.35888,0.53919,1.21941,0.0007196,0.0007196,0.0007196
99,224.373,1.09849,0.51919,0.88706,0.99195,0.98973,0.99364,0.61235,1.34595,0.53665,1.25514,0.0007064,0.0007064,0.0007064
100,226.583,0.99361,0.49328,0.87544,0.98533,0.9863,0.988,0.62269,1.20746,0.528,1.23634,0.0006932,0.0006932,0.0006932
101,228.778,1.04656,0.51283,0.88462,0.99243,0.98973,0.99382,0.60673,1.18422,0.52555,1.16541,0.00068,0.00068,0.00068
102,231.004,0.98319,0.49753,0.8773,0.99214,0.98973,0.99335,0.61244,1.1906,0.50346,1.16312,0.0006668,0.0006668,0.0006668
103,233.217,1.02241,0.50557,0.86762,0.98878,0.98973,0.98915,0.61543,1.20136,0.48635,1.16737,0.0006536,0.0006536,0.0006536
104,235.486,1.00184,0.49706,0.87693,0.98635,0.98961,0.99291,0.59275,1.2225,0.54051,1.16183,0.0006404,0.0006404,0.0006404
105,237.793,1.01452,0.51319,0.89932,0.98608,0.97019,0.98523,0.60332,1.17845,0.5199,1.12706,0.0006272,0.0006272,0.0006272
106,240.016,1.04265,0.50933,0.87699,0.98295,0.98746,0.98838,0.60385,1.18427,0.49208,1.11385,0.000614,0.000614,0.000614
107,242.206,0.95296,0.48554,0.8608,0.98259,0.98973,0.98872,0.61528,1.16102,0.51681,1.12238,0.0006008,0.0006008,0.0006008
108,244.423,0.94624,0.46684,0.86463,0.98144,0.9863,0.98589,0.61351,1.1867,0.52398,1.1554,0.0005876,0.0005876,0.0005876
109,246.65,0.96373,0.47458,0.87062,0.98548,0.99315,0.99423,0.60137,1.2091,0.52278,1.18357,0.0005744,0.0005744,0.0005744
110,248.855,0.97912,0.49068,0.88807,0.98897,0.98973,0.98963,0.61239,1.19794,0.50657,1.19251,0.0005612,0.0005612,0.0005612
111,251.066,0.94798,0.47154,0.86328,0.98278,0.9863,0.98525,0.61539,1.17745,0.50976,1.15123,0.000548,0.000548,0.000548
112,253.26,0.96283,0.48819,0.88332,0.98422,0.9863,0.98504,0.6256,1.13931,0.50631,1.10638,0.0005348,0.0005348,0.0005348
113,255.458,0.98949,0.50038,0.88986,0.98973,0.98966,0.9889,0.62757,1.14358,0.49181,1.09811,0.0005216,0.0005216,0.0005216
114,257.682,1.01543,0.50962,0.89572,0.97952,0.98299,0.98496,0.62383,1.16058,0.50346,1.11184,0.0005084,0.0005084,0.0005084
115,259.895,0.96082,0.47663,0.87441,0.98676,0.9863,0.98879,0.62095,1.16382,0.48952,1.115,0.0004952,0.0004952,0.0004952
116,262.115,0.94141,0.47673,0.86379,0.98594,0.98973,0.98879,0.61636,1.16789,0.50154,1.13396,0.000482,0.000482,0.000482
117,264.33,0.90866,0.46228,0.86907,0.99656,0.99237,0.99435,0.61731,1.18801,0.50085,1.14341,0.0004688,0.0004688,0.0004688
118,266.54,0.94006,0.48531,0.88395,0.98821,0.98973,0.98785,0.62792,1.1885,0.48248,1.14989,0.0004556,0.0004556,0.0004556
119,268.748,0.95334,0.47943,0.87268,0.99314,0.99205,0.99374,0.63288,1.20902,0.49228,1.1497,0.0004424,0.0004424,0.0004424
120,270.964,0.95755,0.47967,0.87409,0.9863,0.98591,0.98584,0.62533,1.20317,0.48781,1.14873,0.0004292,0.0004292,0.0004292
121,273.167,0.96632,0.5035,0.90076,0.98629,0.98554,0.98461,0.62188,1.17642,0.47659,1.13816,0.000416,0.000416,0.000416
122,275.378,0.9137,0.46854,0.85884,0.98461,0.98288,0.98397,0.6289,1.18293,0.47282,1.13074,0.0004028,0.0004028,0.0004028
123,277.616,0.97962,0.48529,0.87751,0.98284,0.98073,0.98463,0.62645,1.17766,0.49531,1.1395,0.0003896,0.0003896,0.0003896
124,279.822,0.90104,0.46254,0.8587,0.98621,0.98288,0.98507,0.63122,1.17852,0.50975,1.18346,0.0003764,0.0003764,0.0003764
125,282.015,0.90769,0.45398,0.85972,0.98629,0.98561,0.98492,0.6225,1.17388,0.50085,1.18112,0.0003632,0.0003632,0.0003632
126,284.25,0.91919,0.46604,0.87346,0.98972,0.98899,0.98873,0.62656,1.16595,0.49272,1.16117,0.00035,0.00035,0.00035
127,286.451,0.92743,0.46836,0.87015,0.98628,0.98457,0.98449,0.62359,1.14922,0.48906,1.13423,0.0003368,0.0003368,0.0003368
128,288.661,0.91951,0.46261,0.86005,0.98628,0.98494,0.98427,0.62611,1.11444,0.47041,1.10578,0.0003236,0.0003236,0.0003236
129,290.879,0.91262,0.47461,0.87893,0.9863,0.98602,0.98416,0.64839,1.09933,0.49024,1.11095,0.0003104,0.0003104,0.0003104
130,293.151,0.88969,0.46353,0.86668,0.98957,0.98973,0.98793,0.63003,1.18006,0.53314,1.14647,0.0002972,0.0002972,0.0002972
131,295.362,0.96976,0.49598,0.88169,0.98589,0.9863,0.98395,0.63297,1.20202,0.50721,1.14299,0.000284,0.000284,0.000284
132,297.572,0.91615,0.46475,0.86868,0.98569,0.9863,0.98488,0.643,1.17262,0.50833,1.13091,0.0002708,0.0002708,0.0002708
133,299.78,0.93255,0.47956,0.88958,0.99131,0.98973,0.98966,0.64295,1.13375,0.51713,1.11044,0.0002576,0.0002576,0.0002576
134,301.988,0.9283,0.47634,0.86594,0.9914,0.98973,0.99012,0.65457,1.07485,0.45542,1.07494,0.0002444,0.0002444,0.0002444
135,304.237,0.86521,0.46397,0.87146,0.99168,0.98973,0.99018,0.64717,1.04129,0.43141,1.05545,0.0002312,0.0002312,0.0002312
136,306.442,0.96744,0.50553,0.92206,0.99528,0.99315,0.99438,0.65412,1.02692,0.43694,1.05435,0.000218,0.000218,0.000218
137,308.685,0.89621,0.46249,0.86899,0.99211,0.98973,0.98992,0.63861,1.07695,0.4669,1.0842,0.0002048,0.0002048,0.0002048
138,310.892,0.88536,0.46661,0.87422,0.98867,0.98973,0.98955,0.63274,1.11402,0.47441,1.10206,0.0001916,0.0001916,0.0001916
139,313.102,0.91058,0.47812,0.88183,0.9873,0.98973,0.98946,0.64036,1.11019,0.46855,1.10216,0.0001784,0.0001784,0.0001784
140,315.314,0.97995,0.48775,0.88162,0.98299,0.98973,0.9895,0.63942,1.1266,0.48119,1.10358,0.0001652,0.0001652,0.0001652
141,317.802,0.80682,0.42723,0.84062,0.98551,0.98973,0.9895,0.63555,1.11364,0.47868,1.09469,0.000152,0.000152,0.000152
142,319.99,0.84078,0.44549,0.8624,0.98634,0.98917,0.98933,0.63669,1.08926,0.49225,1.09358,0.0001388,0.0001388,0.0001388
143,322.151,0.80132,0.42699,0.85168,0.98228,0.9863,0.98484,0.63968,1.10533,0.49998,1.1094,0.0001256,0.0001256,0.0001256
144,324.321,0.80464,0.42657,0.84357,0.98923,0.98973,0.98933,0.62301,1.13823,0.49557,1.11675,0.0001124,0.0001124,0.0001124
145,326.488,0.82714,0.43287,0.85567,0.98923,0.98973,0.98926,0.62612,1.13925,0.49674,1.11496,9.92e-05,9.92e-05,9.92e-05
146,328.648,0.80461,0.42385,0.85789,0.98571,0.9863,0.98468,0.63999,1.12044,0.49277,1.10886,8.6e-05,8.6e-05,8.6e-05
147,330.81,0.80994,0.43698,0.8611,0.98233,0.9863,0.98443,0.63924,1.11304,0.48937,1.10227,7.28e-05,7.28e-05,7.28e-05
148,332.979,0.76535,0.41578,0.84403,0.98571,0.98973,0.98898,0.63631,1.11397,0.48992,1.10327,5.96e-05,5.96e-05,5.96e-05
149,335.13,0.76889,0.41549,0.84096,0.98224,0.9863,0.98455,0.63847,1.10426,0.48686,1.10408,4.64e-05,4.64e-05,4.64e-05
150,337.275,0.79641,0.42526,0.85863,0.98222,0.9863,0.98468,0.64202,1.09868,0.48415,1.10371,3.32e-05,3.32e-05,3.32e-05
