epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,201.031,1.42516,0.73367,1.20866,0.8074,0.7327,0.77805,0.35439,1.95306,1.01784,1.61859,0.001406,0.001406,0.001406
47,205.396,1.38792,0.70986,1.18706,0.80758,0.7494,0.8016,0.37674,1.92946,1.03198,1.64557,0.0013928,0.0013928,0.0013928
48,209.792,1.47728,0.76523,1.21456,0.75668,0.7494,0.778,0.35853,1.94344,1.08151,1.61109,0.0013796,0.0013796,0.0013796
49,214.136,1.37618,0.72182,1.18044,0.81527,0.70883,0.80982,0.37478,1.90007,1.00589,1.59967,0.0013664,0.0013664,0.0013664
50,218.53,1.41423,0.73918,1.201,0.77929,0.72472,0.78845,0.36858,1.94877,1.0912,1.63185,0.0013532,0.0013532,0.0013532
51,222.927,1.39012,0.73195,1.16564,0.78561,0.75656,0.80036,0.38127,1.89309,1.00806,1.56449,0.00134,0.00134,0.00134
52,227.257,1.40257,0.75873,1.20106,0.8075,0.73085,0.78103,0.37597,1.90496,1.05146,1.59224,0.0013268,0.0013268,0.0013268
53,231.606,1.37949,0.72356,1.17491,0.82014,0.72916,0.78918,0.37414,1.87044,1.04141,1.57711,0.0013136,0.0013136,0.0013136
54,235.965,1.37165,0.71539,1.17714,0.76311,0.78759,0.79359,0.37478,1.93903,1.07533,1.63822,0.0013004,0.0013004,0.0013004
55,240.305,1.36688,0.71893,1.18377,0.83692,0.67366,0.77473,0.36069,1.92178,1.0875,1.63115,0.0012872,0.0012872,0.0012872
56,244.687,1.39571,0.735,1.18474,0.77792,0.76078,0.79713,0.38674,1.88681,1.07931,1.58969,0.001274,0.001274,0.001274
57,249.027,1.38479,0.73238,1.19042,0.83151,0.7327,0.78967,0.36497,1.93255,1.04779,1.62023,0.0012608,0.0012608,0.0012608
58,253.376,1.35378,0.69302,1.16559,0.79866,0.76134,0.8109,0.38735,1.91505,0.98901,1.61872,0.0012476,0.0012476,0.0012476
59,257.724,1.34127,0.69339,1.16831,0.8408,0.73031,0.80284,0.37559,1.92212,0.99217,1.60833,0.0012344,0.0012344,0.0012344
60,262.069,1.35494,0.71714,1.16792,0.7901,0.74224,0.7801,0.36005,1.94446,1.0432,1.61601,0.0012212,0.0012212,0.0012212
61,266.416,1.35806,0.71647,1.16139,0.7821,0.76611,0.79716,0.37638,1.92278,1.06642,1.6045,0.001208,0.001208,0.001208
62,270.783,1.36373,0.7192,1.16281,0.75019,0.77327,0.7888,0.37061,1.91137,1.10362,1.61483,0.0011948,0.0011948,0.0011948
63,275.102,1.36136,0.71463,1.15849,0.7467,0.7685,0.80868,0.37672,1.92038,1.03399,1.61692,0.0011816,0.0011816,0.0011816
64,279.456,1.33204,0.7106,1.14782,0.77614,0.75179,0.77803,0.36592,1.92621,1.1079,1.61176,0.0011684,0.0011684,0.0011684
65,283.804,1.36066,0.70692,1.15612,0.804,0.75418,0.79062,0.36085,1.94326,1.04024,1.60203,0.0011552,0.0011552,0.0011552
66,288.145,1.32391,0.70323,1.14349,0.75727,0.77327,0.79694,0.37489,1.9552,1.10738,1.63958,0.001142,0.001142,0.001142
67,292.502,1.34097,0.69305,1.16005,0.77298,0.78043,0.81167,0.37938,1.98033,0.99356,1.66629,0.0011288,0.0011288,0.0011288
68,296.884,1.32003,0.69005,1.14984,0.77948,0.75418,0.78249,0.37785,1.94725,1.04139,1.66382,0.0011156,0.0011156,0.0011156
69,301.258,1.34023,0.71433,1.16804,0.79262,0.7494,0.80747,0.38811,1.91061,0.99845,1.62308,0.0011024,0.0011024,0.0011024
70,305.574,1.30489,0.68812,1.14216,0.82406,0.73779,0.80761,0.37553,1.91517,1.01782,1.62188,0.0010892,0.0010892,0.0010892
71,309.942,1.32479,0.68391,1.14831,0.79712,0.77566,0.81435,0.38415,1.91269,1.01329,1.60817,0.001076,0.001076,0.001076
72,314.295,1.31806,0.68926,1.14126,0.77027,0.75895,0.79685,0.37991,1.91925,1.07767,1.6102,0.0010628,0.0010628,0.0010628
73,318.636,1.30547,0.67467,1.1448,0.79957,0.73031,0.80014,0.375,1.93469,1.05532,1.58261,0.0010496,0.0010496,0.0010496
74,323.002,1.28059,0.67217,1.1321,0.79422,0.74612,0.78204,0.36592,1.95461,1.0791,1.62264,0.0010364,0.0010364,0.0010364
75,327.367,1.30642,0.65977,1.13072,0.74725,0.78323,0.7773,0.36228,1.97993,1.07339,1.64479,0.0010232,0.0010232,0.0010232
76,331.727,1.28427,0.67092,1.13256,0.76983,0.77088,0.79382,0.37422,1.96706,1.05173,1.62433,0.00101,0.00101,0.00101
77,336.083,1.28209,0.66559,1.12842,0.7337,0.7685,0.78398,0.37063,1.97106,1.09134,1.64648,0.0009968,0.0009968,0.0009968
78,340.437,1.29829,0.67861,1.14062,0.76162,0.77327,0.77212,0.36757,1.94852,1.10444,1.6262,0.0009836,0.0009836,0.0009836
79,344.776,1.28637,0.68317,1.14316,0.78294,0.76618,0.79657,0.36506,1.97029,1.04733,1.63193,0.0009704,0.0009704,0.0009704
80,349.158,1.26857,0.65238,1.11029,0.78203,0.79714,0.79661,0.38472,1.92902,1.0454,1.62313,0.0009572,0.0009572,0.0009572
81,353.504,1.27922,0.65302,1.13023,0.77636,0.78709,0.81164,0.39113,1.93814,1.00655,1.63884,0.000944,0.000944,0.000944
82,357.864,1.31156,0.67603,1.13566,0.77669,0.74224,0.78602,0.37879,1.91819,1.03825,1.61502,0.0009308,0.0009308,0.0009308
83,362.227,1.28833,0.65583,1.12486,0.7835,0.7685,0.80431,0.38407,1.90255,1.05469,1.60218,0.0009176,0.0009176,0.0009176
84,366.591,1.26513,0.65558,1.11262,0.75906,0.81202,0.83114,0.38715,1.92036,1.04043,1.62182,0.0009044,0.0009044,0.0009044
85,370.97,1.26819,0.64705,1.11098,0.77543,0.76639,0.78497,0.37268,1.96214,1.11421,1.67942,0.0008912,0.0008912,0.0008912
86,375.332,1.27999,0.66968,1.12614,0.81363,0.74224,0.77233,0.37083,1.96817,1.09402,1.70539,0.000878,0.000878,0.000878
87,379.687,1.24779,0.64798,1.10305,0.79239,0.74697,0.79091,0.37366,1.94709,1.10322,1.66172,0.0008648,0.0008648,0.0008648
88,384.054,1.26125,0.6546,1.11494,0.7868,0.77508,0.81859,0.38435,1.96127,1.03424,1.65142,0.0008516,0.0008516,0.0008516
89,388.422,1.25277,0.65775,1.1082,0.78521,0.75906,0.78177,0.37597,1.95527,1.08576,1.67486,0.0008384,0.0008384,0.0008384
90,392.794,1.25849,0.6589,1.11796,0.76696,0.81384,0.8197,0.38951,1.92795,0.98053,1.65594,0.0008252,0.0008252,0.0008252
91,397.149,1.19867,0.63338,1.0927,0.77778,0.72554,0.77003,0.37517,1.91653,1.04806,1.64658,0.000812,0.000812,0.000812
92,401.527,1.23567,0.64855,1.11164,0.77842,0.78043,0.79497,0.36693,1.95881,1.02265,1.6872,0.0007988,0.0007988,0.0007988
93,405.869,1.19218,0.62797,1.08997,0.85689,0.74463,0.81883,0.3797,1.97347,1.01389,1.6883,0.0007856,0.0007856,0.0007856
94,410.248,1.21953,0.63378,1.10617,0.82765,0.73508,0.81688,0.39272,1.92709,1.01444,1.65954,0.0007724,0.0007724,0.0007724
95,414.6,1.21202,0.61878,1.09422,0.81723,0.74703,0.793,0.37567,1.97194,1.05602,1.69309,0.0007592,0.0007592,0.0007592
96,418.94,1.22326,0.63194,1.11045,0.76096,0.80534,0.79408,0.3778,1.95047,1.03751,1.67406,0.000746,0.000746,0.000746
97,423.307,1.20755,0.64518,1.09197,0.7906,0.7852,0.80461,0.37716,1.94634,0.97512,1.66387,0.0007328,0.0007328,0.0007328
98,427.68,1.23612,0.64385,1.10312,0.77412,0.76372,0.80302,0.38403,1.93471,1.00486,1.64298,0.0007196,0.0007196,0.0007196
99,432.068,1.2167,0.62007,1.09329,0.78883,0.78282,0.79982,0.37847,1.94381,1.05945,1.63941,0.0007064,0.0007064,0.0007064
100,436.437,1.22267,0.62537,1.09505,0.79599,0.78759,0.80021,0.38225,1.93708,1.0273,1.63306,0.0006932,0.0006932,0.0006932
101,440.785,1.22226,0.63598,1.09827,0.80782,0.77246,0.78291,0.37662,1.94372,1.06426,1.6285,0.00068,0.00068,0.00068
102,445.142,1.19628,0.61975,1.09156,0.77753,0.77088,0.78575,0.38012,1.94514,1.05196,1.66332,0.0006668,0.0006668,0.0006668
103,449.498,1.20988,0.61987,1.09964,0.78862,0.78282,0.79374,0.37825,1.9175,1.02368,1.65594,0.0006536,0.0006536,0.0006536
104,453.87,1.21463,0.62279,1.10242,0.7895,0.79714,0.79066,0.3703,1.9594,1.04716,1.68668,0.0006404,0.0006404,0.0006404
105,458.233,1.19676,0.6251,1.0823,0.7836,0.78282,0.79579,0.38115,1.93495,1.03028,1.66334,0.0006272,0.0006272,0.0006272
106,462.596,1.20306,0.60752,1.09116,0.80781,0.75238,0.79117,0.37852,1.92829,1.0138,1.65417,0.000614,0.000614,0.000614
107,466.963,1.18863,0.59616,1.08843,0.77656,0.79236,0.79909,0.38545,1.92068,1.00757,1.65997,0.0006008,0.0006008,0.0006008
108,471.327,1.18626,0.6173,1.0936,0.79204,0.79714,0.78952,0.37255,1.97435,1.08109,1.71245,0.0005876,0.0005876,0.0005876
109,475.686,1.17668,0.61102,1.07715,0.78088,0.77398,0.78111,0.36117,2.01016,1.06644,1.72716,0.0005744,0.0005744,0.0005744
110,480.052,1.18841,0.6114,1.08873,0.82044,0.75243,0.78342,0.36443,2.03447,1.08329,1.72624,0.0005612,0.0005612,0.0005612
111,484.421,1.16646,0.59804,1.07595,0.79871,0.76706,0.78756,0.37209,1.98546,1.04747,1.71173,0.000548,0.000548,0.000548
112,488.81,1.18226,0.5953,1.06846,0.80526,0.79952,0.80087,0.38088,1.9792,1.01772,1.68731,0.0005348,0.0005348,0.0005348
113,493.15,1.16744,0.59535,1.06647,0.80314,0.78868,0.80922,0.3821,1.99324,1.03052,1.69873,0.0005216,0.0005216,0.0005216
114,497.53,1.18086,0.59688,1.08202,0.79266,0.79475,0.80085,0.38377,1.95746,1.06446,1.69006,0.0005084,0.0005084,0.0005084
115,501.888,1.14097,0.59021,1.06121,0.80123,0.79847,0.80728,0.38364,1.97175,1.03032,1.68445,0.0004952,0.0004952,0.0004952
116,506.27,1.14171,0.59779,1.05861,0.79966,0.78043,0.80087,0.38797,1.95033,1.04634,1.67234,0.000482,0.000482,0.000482
117,510.613,1.16665,0.6086,1.07075,0.79077,0.79475,0.80182,0.3814,1.96196,1.01934,1.67704,0.0004688,0.0004688,0.0004688
118,514.995,1.14063,0.59119,1.07214,0.77656,0.79952,0.79662,0.37619,1.97778,1.04126,1.69544,0.0004556,0.0004556,0.0004556
119,519.363,1.14809,0.58167,1.06952,0.76606,0.79714,0.79701,0.37577,1.98587,1.02279,1.71273,0.0004424,0.0004424,0.0004424
120,523.703,1.15939,0.59717,1.06784,0.78361,0.79475,0.79245,0.37497,1.98236,1.07264,1.72943,0.0004292,0.0004292,0.0004292
121,528.073,1.15012,0.58177,1.07151,0.79379,0.80191,0.79629,0.37703,1.9788,1.07551,1.73267,0.000416,0.000416,0.000416
122,532.443,1.15874,0.58315,1.05937,0.79142,0.78998,0.79709,0.38151,1.9622,1.04655,1.69958,0.0004028,0.0004028,0.0004028
123,536.77,1.12249,0.56884,1.05428,0.79361,0.77804,0.79333,0.37895,1.9894,1.06099,1.72945,0.0003896,0.0003896,0.0003896
124,541.128,1.14634,0.58987,1.05726,0.78205,0.80668,0.80871,0.38499,2.00209,1.04057,1.75071,0.0003764,0.0003764,0.0003764
125,545.495,1.12802,0.5804,1.04223,0.82095,0.75507,0.78898,0.37225,2.00314,1.10889,1.75416,0.0003632,0.0003632,0.0003632
126,549.853,1.10182,0.56032,1.04425,0.78183,0.78282,0.78952,0.37556,1.99198,1.05367,1.74722,0.00035,0.00035,0.00035
127,554.184,1.12642,0.58561,1.04914,0.78797,0.77566,0.78605,0.37301,1.9964,1.04215,1.73867,0.0003368,0.0003368,0.0003368
